Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count
748,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,MeOH,75.9927239896771,278971.5607553972
749,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,MeOH,85.2766918015115,85494.06199654915
750,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,MeOH,82.8384743612249,213420.47197815691
751,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,MeOH,58.7873369140485,67142.46074818942
752,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,MeOH,37.1233539502411,102682.95368452667
753,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,MeOH,52.3663941685067,55145.973774903745
754,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,MeOH,21.1139704927221,88774.5809398138
755,6-Bromoquinoline,"1b, 6-Br-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeOH,0.502307775377253,1931.137385368944
769,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeCN,56.3815376680642,76547.83524896881
770,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeCN,96.6033244317233,391944.0794193125
771,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeCN,83.7851628591261,86536.12818419067
772,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeCN,87.5698654957988,329913.8134095637
773,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeCN,69.9934154181919,81521.60703565471
774,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeCN,91.4651756598927,336771.4706059282
775,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeCN,91.4671013624199,97275.66415637263
776,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeCN,84.9527381024769,151941.8412596848
777,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeCN,92.6924265819583,99544.77773615628
778,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeCN,52.3962683095524,195898.76037127597
779,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeCN,22.7751187971528,26346.112940604562
781,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeCN,66.8574734170733,70735.5326811831
782,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeCN,98.5294270039544,428913.42306671385
783,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeCN,94.2640845367367,110866.76701805541
784,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeCN,93.0472592121996,357897.969062533
785,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeCN,78.4358729204544,83950.34796699953
786,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeCN,92.7683860927582,321654.3911180342
787,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeCN,78.306905317854,95345.12198774557
788,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeCN,40.6774291372956,137653.81405807775
789,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeCN,78.0771599783398,80853.47694787836
790,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeCN,79.6108269330847,293687.4076959205
791,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeCN,0.69913436702769,12437.834730599565
793,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeCN,66.1273142303805,79182.62300944712
794,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeCN,96.4859324691571,455245.8271479583
795,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeCN,93.6890469217555,105192.71375252082
796,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeCN,76.4555138905104,331519.46024144127
797,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeCN,61.3870175474844,66088.91894064356
798,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeCN,88.3121472963714,345174.6470261217
799,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeCN,45.4580856020021,74806.67822722523
800,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeCN,34.9337289324742,123253.17764859763
801,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeCN,66.4591789670594,69802.50081673767
802,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeCN,72.2655923297278,261707.72555086974
803,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeCN,2.96090179603678,7711.930532445007
805,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeCN,70.2507677157494,74876.33026058423
806,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,MeCN,87.6806814105779,366215.2687411116
807,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeCN,87.9108904068517,95638.43910420405
808,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeCN,41.0773449584371,230248.09948794844
809,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeCN,44.2565920200468,50207.25791787171
810,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeCN,82.4072207924869,297339.70372877223
811,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeCN,44.1143164462206,57563.73074853026
812,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,MeCN,34.264771112272,132163.60760925902
813,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,MeCN,47.0845518291229,53124.39052519987
814,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,MeCN,78.4189705942294,210159.09831486773
815,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,MeCN,4.32255279155978,8561.902193363789
817,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,MeCN,68.0572566589148,77189.55310732883
818,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,MeCN,96.489796574186,377291.2610744529
819,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,MeCN,90.2318088677183,95707.41921170222
820,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,MeCN,81.837322100041,265363.7973333628
821,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,MeCN,64.2896330104911,67482.66813208768
822,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,MeCN,92.9608440086605,272452.5937988126
823,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,MeCN,80.7287818434782,88179.35870742518
824,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,MeCN,62.3644080548464,154652.4634901781
825,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,MeCN,84.6748239353971,80950.47076291425
826,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,MeCN,86.9195801897391,239388.88404731068
827,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,MeCN,10.9215691582193,21154.9088160061
829,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,MeCN,68.4307728084983,78928.47777866494
830,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,MeCN,97.4247377479216,413672.40309631475
831,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,MeCN,84.7396825858562,102540.56523517675
832,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,MeCN,92.0925007637893,368553.8454775465
833,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,MeCN,82.7709335345633,83867.69425870232
834,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,MeCN,91.1687837777769,295455.3760404131
835,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,MeCN,90.8939561818585,101424.69500645784
836,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,MeCN,85.4105546398034,139709.4257025376
837,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,MeCN,91.0997314536534,93872.4791381733
838,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,MeCN,27.3944628344096,92750.83670623548
839,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,MeCN,16.0373806385924,22127.405613411473
841,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,MeCN,67.5935998582195,72395.7425208352
842,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,MeCN,97.4549141405387,353068.61636599584
843,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,MeCN,85.0384910294823,87261.26481345677
844,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,MeCN,92.6953164510429,359496.61207284936
845,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,MeCN,70.4521026988636,68968.60383030308
846,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,MeCN,92.5187532871576,76023.27691564296
847,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,MeCN,91.3685791204355,93015.64636761068
848,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,MeCN,41.668135399844,156309.61065705583
849,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,MeCN,80.5863442755513,76541.63566239257
850,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,MeCN,81.210639342736,255155.7506593073
851,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeCN,9.06215943388742,17980.874010836356
865,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,THF,51.2197691003402,48263.434102755025
866,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,THF,96.3242391228999,365082.07594175526
867,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,THF,33.566714168107,41650.584712654396
868,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,THF,89.3539201368415,281182.6351339514
869,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,THF,60.6843891405642,52741.40681199412
870,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,THF,29.570330814129,106417.3868451082
871,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,THF,93.8583499330187,90713.42058687175
872,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,THF,51.3820782848313,179460.63888135093
873,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,THF,95.8014618260403,83734.33123897086
874,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,THF,27.4717090885366,76094.26572593629
875,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,THF,47.2141258243317,57515.34218544162
877,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,THF,54.8505815180369,44044.643893617016
878,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,THF,87.2486387938509,345098.70693248697
879,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,THF,25.7214813415071,37443.46612004756
880,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,THF,92.6982495813368,323013.5565948895
881,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,THF,43.7483084080667,43226.746350887806
882,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,THF,30.6044457630202,137300.9719553198
883,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,THF,86.6954853801412,91962.31793039467
884,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,THF,44.1228855777834,157186.0218263713
885,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,THF,87.6529306878723,83170.22655105682
886,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,THF,65.2477154725794,201601.62368393864
887,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,THF,8.25821294321349,25291.422194319457
889,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,THF,22.3722230897266,27191.662082188832
890,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,THF,67.8762954701526,287951.4108194082
891,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,THF,15.150091463067,35045.836889371225
892,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,THF,83.8380654852272,323845.6457632525
893,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,THF,11.8312935386201,29032.885213034497
894,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,THF,29.452670500198,123807.92452483272
895,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,THF,52.9065760960835,67908.82189531883
896,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,THF,40.8470724018374,155451.16228671523
897,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,THF,55.6587667829784,64454.218553335515
898,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,THF,52.3201995887355,176211.71979513974
899,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,THF,4.36798550716311,14148.236327759992
901,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,THF,27.6307724280606,30833.260955937607
902,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,THF,65.6644245180106,260435.28643373586
903,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,THF,14.9881622405924,34046.60272608091
904,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,THF,73.0684767120241,295379.19336594315
905,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,THF,9.33043179541265,24251.28366947862
906,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,THF,23.7805766149116,97411.58196871656
907,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,THF,54.7774361939601,65404.8150536015
908,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,THF,42.6590673293004,159691.97303690534
909,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,THF,47.9034110346946,63151.10352714138
910,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,THF,43.1539636009296,144941.31161061677
911,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,THF,5.76242081536026,16620.64283257776
913,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,THF,33.2611153922379,36670.91451908452
914,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,THF,84.5103391623804,354622.43948850664
915,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,THF,11.464075044506,28090.187194247967
916,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,THF,65.6365072356089,253058.64503506446
917,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,THF,26.9869378125437,30984.760566939935
918,6-triflatequinoline,"1c, 6-OTf-Q",1,0.0004,"2a, Boronic Acid",1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,THF,24.5422273410823,91257.59080908995
